ParentMaterialNumber,SalesWeekNumber,SalesOrderQtyEaches,Base_Sales,Sales_Variance_Pct,CustomerCt,Base_CustomerCt,CustomerCt_Variance_Pct,Sales_Per_Customer,Base_Sales_Per_Customer,OrderSize_Variance_Pct
PTX402010,28,9110.0,12243.625,-0.2559393153579924,13.0,13.5,-0.037037037037037035,700.7692307692307,940.7280610014985,-0.25507778515377527
PTX402010,47,10010.0,12243.625,-0.1824316736260707,19.0,13.5,0.4074074074074074,526.8421052631579,940.7280610014985,-0.4399634420362861
PTX402010,53,25900.0,12243.625,1.115386578729747,12.0,13.5,-0.1111111111111111,2158.3333333333335,940.7280610014985,1.294322262520343
PTX402310,50,25706.0,29181.5,-0.1190994294330312,42.0,38.5,0.09090909090909091,612.047619047619,759.2880952380951,-0.1939191159638884
PTX402558,3,55269.0,46240.0,0.19526384083044981,54.0,49.5,0.09090909090909091,1023.5,931.9698353421636,0.09821150984380518
PTX402558,52,48753.0,46240.0,0.05434688581314879,52.0,49.5,0.050505050505050504,937.5576923076923,931.9698353421636,0.0059957487395256
PTX403005,47,6600.0,6110.333333333333,0.0801374720418963,17.0,14.666666666666666,0.15909090909090914,388.2352941176471,431.66089466089466,-0.1006011920013324
PTX4041LH,51,19042.0,7526.0,1.530162104703694,25.0,20.5,0.21951219512195122,761.68,370.6375598086124,1.0550534608346538
PTX40422,9,105441.0,114049.25,-0.07547835693790182,179.0,180.75,-0.009681881051175657,589.0558659217877,629.8363089441964,-0.06474768514182602
PTX40422,45,101516.0,114049.25,-0.10989331363424135,181.0,180.75,0.0013831258644536654,560.8618784530387,629.8363089441964,-0.10951167710032553
PTX4042LH,16,3410.0,2227.0,0.5312079030085317,12.0,6.5,0.8461538461538461,284.1666666666667,339.91666666666663,-0.1640107869575875
PTX4084P1,12,5657.0,7053.0,-0.19792995888274492,29.0,29.5,-0.01694915254237288,195.06896551724137,238.85863095238096,-0.18332879687261347
PTX4084P1,22,4544.0,7053.0,-0.3557351481639019,26.0,29.5,-0.11864406779661017,174.76923076923077,238.85863095238096,-0.26831519517470187
PTX4589P1,3,26034.0,17919.0,0.45287125397622635,117.0,94.5,0.23809523809523808,222.51282051282053,191.2629418799165,0.16338700181932844
PTX4589P1,51,16623.0,17919.0,-0.07232546459065796,95.0,94.5,0.005291005291005291,174.97894736842105,191.2629418799165,-0.08513930796755849
PTX4598P2,4,44005.0,37338.0,0.17855803738818363,111.0,109.75,0.011389521640091117,396.44144144144144,339.2754386368142,0.16849437446552679
PTX4599P1,48,37272.0,36783.0,0.013294184813636735,245.0,251.0,-0.02390438247011952,152.13061224489795,146.77501385160653,0.03648848842014806
PTX4599P1,50,44689.0,36783.0,0.21493624772313297,274.0,251.0,0.09163346613545817,163.0985401459854,146.77501385160653,0.11121461252854922
PTX4619P2,26,15020.0,24193.5,-0.3791720916775167,87.0,93.5,-0.06951871657754011,172.64367816091954,259.86631506535196,-0.33564425955898675
PTX4640P1H,47,1830.0,2631.25,-0.30451306413301665,14.0,15.75,-0.1111111111111111,130.71428571428572,170.71753246753246,-0.2343241855423061
PTX4640P1H,50,5725.0,2631.25,1.175771971496437,19.0,15.75,0.20634920634920634,301.3157894736842,170.71753246753246,0.76499616131102
PTX4645P2,51,11792.0,10489.5,0.1241717908384575,59.0,52.5,0.12380952380952381,199.864406779661,199.2652505446623,0.003006827499330648
PTX4651P1,8,500.0,2521.0,-0.8016660055533519,6.0,10.0,-0.4,83.33333333333333,249.3838383838384,-0.6658430880149055
PTX482320,51,62.0,113.5,-0.45374449339207046,7.0,11.0,-0.36363636363636365,8.857142857142858,10.775,-0.17799138216771626
PTX4824PL20,50,253.0,206.0,0.22815533980582525,16.0,16.0,0.0,15.8125,13.16078431372549,0.20148614421930874
PTX482520,45,288.0,217.0,0.3271889400921659,27.0,22.0,0.22727272727272727,10.666666666666666,9.962105263157895,0.07072414764722451
PTX4825PL20,51,43.0,58.0,-0.25862068965517243,7.0,9.0,-0.2222222222222222,6.142857142857143,6.5625,-0.06394557823129246
PTX482720,41,213.0,309.0,-0.3106796116504854,25.0,19.0,0.3157894736842105,8.52,16.303977272727273,-0.4774281233664402
PTX4827PL20,53,22.0,109.5,-0.7990867579908676,4.0,5.0,-0.2,5.5,17.944444444444443,-0.6934984520123839
PTX49181617,22,,,0.0,,,0.0,0.0,0.0,0.0
PTX492422,28,20.0,,0.0,1.0,,0.0,20.0,0.0,0.0
PTX49881727,28,590.0,490.0,0.20408163265306123,4.0,2.5,0.6,147.5,203.33333333333331,-0.27459016393442615
PTX8500P,33,533.0,969.5,-0.45023207839092316,15.0,17.5,-0.14285714285714285,35.53333333333333,54.49166666666667,-0.3479125248508947
PTX96004,50,24081.0,21165.5,0.1377477498759774,137.0,116.0,0.1810344827586207,175.77372262773721,181.8759213759214,-0.033551438266374335
PTX96005,17,14850.0,16465.25,-0.098100545087381,111.0,108.25,0.025404157043879907,133.78378378378378,153.7228739837533,-0.12970802381743685
PTX96005,51,16742.0,16465.25,0.01680812620518972,112.0,108.25,0.03464203233256351,149.48214285714286,153.7228739837533,-0.02758685819950662
PTX982312,6,59712.0,46235.5,0.29147516518692346,68.0,57.5,0.1826086956521739,878.1176470588235,804.8931818181818,0.09097414028931666
PTXWW122006,53,15.0,15.0,0.0,1.0,1.0,0.0,15.0,7.5,1.0
PWK523135,50,2800.0,1500.0,0.8666666666666667,2.0,1.0,1.0,1400.0,1500.0,-0.06666666666666667
PWK528235,33,3712.0,3222.0,0.15207945375543142,104.0,107.33333333333333,-0.03105590062111797,35.69230769230769,30.140726445084596,0.18418870087082653
QTX104360,45,400.0,66.33333333333333,5.030150753768845,3.0,2.3333333333333335,0.28571428571428564,133.33333333333334,20.75,5.425702811244981
QTX104360,50,600.0,66.33333333333333,8.045226130653266,2.0,2.3333333333333335,-0.1428571428571429,300.0,20.75,13.457831325301205
QTX280102,52,1745.0,2254.5,-0.22599245952539365,35.0,62.5,-0.44,49.857142857142854,35.84166666666667,0.3910386288902911
QTX30321,51,915.0,801.5,0.14160948222083594,31.0,29.0,0.06896551724137931,29.516129032258064,27.859375,0.05946845657011559
QTX46PG14,38,78.0,106.0,-0.2641509433962264,29.0,24.5,0.1836734693877551,2.689655172413793,4.325250836120401,-0.37815047627935494
QTX707205,53,20.0,26.0,-0.23076923076923078,3.0,4.0,-0.25,6.666666666666667,6.5,0.025641025641025685
QTX712083,5,1405.0,1601.0,-0.12242348532167395,7.0,8.0,-0.125,200.71428571428572,199.1904761904762,0.007650011953143649
QTX71C520,27,,,0.0,,,0.0,0.0,0.0,0.0
QTX71C6100NS,31,,,0.0,,,0.0,0.0,0.0,0.0
QTX728000,43,592.0,665.5,-0.11044327573253193,17.0,21.0,-0.19047619047619047,34.8235294117647,32.002272727272725,0.08815801016806124
QTX81025400,23,5950.0,6350.0,-0.06299212598425197,31.0,32.0,-0.03125,191.93548387096774,199.41176470588235,-0.037491673803406574
QTX881510CS,39,30.0,15.0,1.0,2.0,1.0,1.0,15.0,15.0,0.0
QTXM3000D08PR,4,229.0,255.5,-0.10371819960861056,15.0,15.5,-0.03225806451612903,15.266666666666667,16.473520658263304,-0.07326023481151037
QTXM3000D08PR,29,236.0,255.5,-0.07632093933463796,15.0,15.5,-0.03225806451612903,15.733333333333333,16.473520658263304,-0.04493194504592345
QTXM516672,48,143.0,338.0,-0.5769230769230769,5.0,5.0,0.0,28.6,73.41666666666667,-0.6104426787741203
QTXV280101,53,306.0,234.5,0.3049040511727079,7.0,7.5,-0.06666666666666667,43.714285714285715,29.416666666666664,0.48603804127883465
R-L00079,53,100923.0,82225.0,0.22740042566129523,153.0,150.5,0.016611295681063124,659.6274509803922,544.8061432238648,0.21075626474598416
R-L00180,53,34432.0,28567.5,0.20528572678743326,84.0,85.0,-0.011764705882352941,409.9047619047619,336.0882352941176,0.21963436639204573
R-L53894,53,102339.0,126638.5,-0.19188082613107388,182.0,196.0,-0.07142857142857142,562.3021978021978,646.2174801509827,-0.12985610096647165
R-L56973,51,360.0,156.0,1.3076923076923077,8.0,5.0,0.6,45.0,31.2,0.44230769230769235
R-L58293,7,7301.0,8859.75,-0.17593611557888203,121.0,121.0,0.0,60.33884297520661,73.00290427569647,-0.17347339021833783
R-L58293,22,9995.0,8859.75,0.12813566974237423,126.0,121.0,0.04132231404958678,79.32539682539682,73.00290427569647,0.08660604139560499
R-L58297,5,10160.0,12415.75,-0.18168455389324045,104.0,129.75,-0.19845857418111754,97.6923076923077,95.31835203420934,0.024905546596591922
R-L58297,45,18132.0,12415.75,0.46040311700863823,170.0,129.75,0.31021194605009633,106.65882352941176,95.31835203420934,0.11897469116054772
R-L58299,7,3984.0,6460.166666666667,-0.38329764453961457,40.0,65.83333333333333,-0.3924050632911392,99.6,99.50486659367256,0.000956067874709195
R-L58299,40,11184.0,6460.166666666667,0.7312246846056603,103.0,65.83333333333333,0.5645569620253166,108.58252427184466,99.50486659367256,0.09122827846441577
R-L58299,47,8760.0,6460.166666666667,0.35600216712675103,86.0,65.83333333333333,0.3063291139240507,101.86046511627907,99.50486659367256,0.02367319914337038
R-L58303,5,5388.0,6805.75,-0.20831649707967528,48.0,60.25,-0.2033195020746888,112.25,113.00223919449262,-0.006656852110672855
R-L58303,38,13821.0,6805.75,1.0307827939609888,94.0,60.25,0.5601659751037344,147.03191489361703,113.00223919449262,0.30114160517257177
R-L59650CS,24,1728.0,2520.0,-0.3142857142857143,6.0,5.75,0.043478260869565216,288.0,418.6,-0.3119923554706164
R-L59650CS,53,1008.0,2520.0,-0.6,3.0,5.75,-0.4782608695652174,336.0,418.6,-0.1973244147157191
R-L62669,23,7115.0,5975.0,0.1907949790794979,289.0,260.0,0.11153846153846154,24.619377162629757,22.836317135549873,0.07808001686507275
R-L62675,12,384.0,444.75,-0.13659359190556492,29.0,27.5,0.05454545454545454,13.241379310344827,16.17042644352427,-0.18113604755008988
R-L62675,49,570.0,444.75,0.28161888701517707,34.0,27.5,0.23636363636363636,16.764705882352942,16.17042644352427,0.03675100597403608
R-L62677,53,5820.0,5694.0,0.022128556375131718,184.0,184.5,-0.0027100271002710027,31.630434782608695,30.76041974578776,0.02828358793576188
R-L62679,45,9088.0,8186.5,0.11012032003908874,382.0,368.0,0.03804347826086957,23.790575916230367,22.255046081757243,0.0689969290035224
R-L62681,27,18556.0,15565.0,0.19216190170253775,640.0,548.0,0.1678832116788321,28.99375,28.450873814967842,0.019081177912593755
R-L62683,53,5038.0,5853.5,-0.13931835653882294,180.0,194.0,-0.07216494845360824,27.988888888888887,30.307798165137612,-0.07651196776531641
R-L62689,3,874.0,1034.0,-0.15473887814313347,59.0,60.25,-0.02074688796680498,14.813559322033898,17.175084412459636,-0.1374971460817144
R-L62689,45,1136.0,1034.0,0.09864603481624758,73.0,60.25,0.21161825726141079,15.561643835616438,17.175084412459636,-0.09394076547727068
R-L62699,48,5144.0,6059.5,-0.15108507302582722,188.0,205.0,-0.08292682926829269,27.361702127659573,29.560226595110315,-0.07437441185969831
R-L62715,27,4139.0,4134.5,0.001088402467045592,150.0,142.5,0.05263157894736842,27.593333333333334,29.034304511278194,-0.049629953332793755
R-L63081,45,1275.0,1589.0,-0.197608558842039,67.0,68.0,-0.014705882352941176,19.029850746268657,23.36764705882353,-0.18563256718296495
R-L64286,2,14025.0,11831.666666666666,0.18537822228482892,113.0,103.33333333333333,0.09354838709677424,124.11504424778761,114.02575839216296,0.08848251480972473
R-L64286,53,10810.0,11831.666666666666,-0.0863501901676292,95.0,103.33333333333333,-0.08064516129032254,113.78947368421052,114.02575839216296,-0.002072204660457454
R-L64628,1,34695.0,37439.0,-0.07329255589091589,369.0,406.0,-0.09113300492610837,94.02439024390245,92.1480672105672,0.020362044371996006
R-L64628,19,41361.0,37439.0,0.10475707150297818,430.0,406.0,0.059113300492610835,96.18837209302326,92.1480672105672,0.043845790853361793
R-L64803,36,21231.0,21002.5,0.01087965718366861,321.0,352.75,-0.09000708717221828,66.14018691588785,59.574261858088676,0.1102141235663114
R-L64803,47,25431.0,21002.5,0.2108558504939888,389.0,352.75,0.10276399716513111,65.37532133676092,59.574261858088676,0.09737526404424274
R-L64809,3,15357.0,18699.375,-0.17874260503359068,179.0,194.125,-0.07791371538956858,85.79329608938548,96.71790799218941,-0.11295335196545157
R-L64809,20,18629.0,18699.375,-0.003763494769210201,193.0,194.125,-0.005795235028976175,96.52331606217616,96.71790799218941,-0.0020119534639744326
R-L64809,24,24403.0,18699.375,0.3050168789063806,236.0,194.125,0.21571152607855762,103.40254237288136,96.71790799218941,0.06911475361141779
R-L64809,27,21228.0,18699.375,0.1352251077910358,226.0,194.125,0.16419832582099164,93.929203539823,96.71790799218941,-0.02883338267192058
R-L64828,53,3154.0,3334.0,-0.05398920215956809,31.0,27.0,0.14814814814814814,101.74193548387096,115.01688555347093,-0.11541740159038207
R-L64837,5,12116.0,12590.5,-0.03768714506969541,111.0,107.83333333333333,0.029366306027820758,109.15315315315316,116.06063614033043,-0.059516156527225535
R-L64837,27,11205.0,12590.5,-0.11004328660497995,107.0,107.83333333333333,-0.007727975270479091,104.7196261682243,116.06063614033043,-0.09771624858572697
R-L64837,53,16369.0,12590.5,0.30010722370040904,117.0,107.83333333333333,0.08500772797527052,139.9059829059829,116.06063614033043,0.20545593716047497
R-L64900,5,18510.0,17392.5,0.06425183268650281,304.0,282.5,0.07610619469026549,60.88815789473684,61.443613976956094,-0.00904009458863488
R-L64903,2,17442.0,12565.0,0.388141663350577,224.0,188.0,0.19148936170212766,77.86607142857143,66.83510638297872,0.1650474674549486
R-L64905,3,32275.0,31736.0,0.01698386690194101,273.0,273.0,0.0,118.22344322344323,116.4277072511006,0.015423613628925525
R-L64905,35,45837.0,31736.0,0.4443219057222082,352.0,273.0,0.2893772893772894,130.21875,116.4277072511006,0.11845155310974341
R-L64911,7,18602.0,21512.75,-0.13530348281832866,197.0,239.25,-0.17659352142110762,94.42639593908629,90.05206707147184,0.0485755520097353
R-L64911,33,26254.0,21512.75,0.22039255790170945,262.0,239.25,0.09508881922675026,100.20610687022901,90.05206707147184,0.11275743166115429
R-L64918,45,12320.0,11960.0,0.030100334448160536,158.0,148.5,0.06397306397306397,77.9746835443038,80.67028623353022,-0.03341506290709063
R-L64920,1,13857.0,14538.0,-0.04684275691291787,194.0,200.5,-0.032418952618453865,71.4278350515464,72.45006649618242,-0.014109461786206699
R-L64920,11,13370.0,14538.0,-0.0803411748521117,202.0,200.5,0.007481296758104738,66.18811881188118,72.45006649618242,-0.086431220661905
R-L64920,18,14648.0,14538.0,0.007566377768606411,197.0,200.5,-0.017456359102244388,74.35532994923858,72.45006649618242,0.026297608065778078
R-L64922,38,42372.0,37230.5,0.13809913914666738,451.0,427.5,0.05497076023391813,93.95121951219512,87.10638688330613,0.07858014634516773
R-L64925,15,10960.0,14204.0,-0.22838637003660942,177.0,215.75,-0.17960602549246812,61.92090395480226,65.41110021138377,-0.05335785891542139
R-L64925,51,16489.0,14204.0,0.16087017741481272,274.0,215.75,0.26998841251448435,60.17883211678832,65.41110021138377,-0.07999052267408359
R-L64929,22,19450.0,21088.5,-0.07769637480143206,273.0,314.0,-0.1305732484076433,71.24542124542124,67.05823185291274,0.06244109450563489
R-L64929,35,24883.0,21088.5,0.17993219053038387,368.0,314.0,0.17197452229299362,67.61684782608695,67.05823185291274,0.008330311696847236
R-L64931,1,17752.0,35808.5,-0.5042517837943505,178.0,292.0,-0.3904109589041096,99.73033707865169,122.26796683227042,-0.18432979902688895
R-L64931,40,39986.0,35808.5,0.11666224499769608,319.0,292.0,0.09246575342465753,125.34796238244515,122.26796683227042,0.02519053542781101
R-L64937,16,14534.0,21824.75,-0.3340588093792598,176.0,232.75,-0.24382384532760473,82.57954545454545,93.71664036152524,-0.11883796585128169
R-L64937,44,21481.0,21824.75,-0.01575046678656113,251.0,232.75,0.07841031149301826,85.58167330677291,93.71664036152524,-0.08680386987167416
R-L66680,11,11043.0,12924.5,-0.14557623118882743,100.0,119.0,-0.15966386554621848,110.43,109.40977629088943,0.009324794764209162
R-L66680,45,16649.0,12924.5,0.2881736237378622,146.0,119.0,0.226890756302521,114.03424657534246,109.40977629088943,0.042267432045175655
R-L66693,45,12460.0,8803.0,0.41542655912757015,153.0,114.0,0.34210526315789475,81.43790849673202,76.16760037348273,0.06919356914759937
R-L66694,51,13012.0,10394.0,0.2518760823552049,135.0,122.5,0.10204081632653061,96.38518518518518,85.43609022556392,0.12815538410891736
R-L66695,33,3180.0,4742.5,-0.3294675803900896,58.0,58.5,-0.008547008547008548,54.827586206896555,80.43650793650794,-0.3183743599339945
R-L66899,31,9060.0,8111.5,0.11693274979966714,149.0,137.5,0.08363636363636363,60.80536912751678,59.12497342687075,0.028421081706268097
R-L67132,50,8680.0,6705.5,0.2944597718290955,58.0,52.0,0.11538461538461539,149.6551724137931,128.92952275249723,0.16075177522437886
R-L67165,31,8352.0,6783.0,0.23131357806280406,129.0,122.5,0.053061224489795916,64.74418604651163,55.78448275862069,0.16061282358141693
R-L67378,31,4201.0,6125.0,-0.31412244897959185,12.0,17.5,-0.3142857142857143,350.0833333333333,349.55065359477123,0.0015238985625803127
R-L67391,33,4064.0,1972.5,1.0603295310519645,54.0,29.5,0.8305084745762712,75.25925925925925,67.04385964912281,0.12253768880747803
R-L67522,31,7664.0,13116.0,-0.4156755108264715,15.0,14.5,0.034482758620689655,510.93333333333334,907.4547619047619,-0.4369599953821652
R-L67523,35,7114.0,5906.0,0.2045377582119878,11.0,15.0,-0.26666666666666666,646.7272727272727,389.2941176470588,0.6612819033489933
R-L67527,41,1084.0,1011.0,0.0722057368941642,5.0,5.5,-0.09090909090909091,216.8,191.14285714285714,0.1342301943198805
R-L68048,35,2412.0,2012.5,0.19850931677018632,101.0,94.0,0.07446808510638298,23.88118811881188,21.476303854875283,0.11197849872992326
R-L68136,6,118571.0,117462.5,0.009437054379057145,273.0,276.0,-0.010869565217391304,434.3260073260073,425.5981864978792,0.020507185192556183
R-L68230,19,32064.0,30374.5,0.05562231477061351,302.0,261.5,0.15487571701720843,106.17218543046357,116.25878874806077,-0.08675992091621927
R-L68234,10,24912.0,28722.5,-0.13266602837496735,238.0,228.0,0.043859649122807015,104.67226890756302,126.05681031165832,-0.16964209510953776
R-L68625,48,847.0,987.5,-0.14227848101265822,13.0,11.0,0.18181818181818182,65.15384615384616,88.4,-0.26296554124608423
RAJRMEG4,47,,,0.0,,,0.0,0.0,0.0,0.0
RAJRMLCSMSMW,39,50.0,,0.0,1.0,,0.0,50.0,,0.0
REG47SWHMDCS,41,,,0.0,,,0.0,0.0,0.0,0.0
RNBQCHGB1,32,,7.0,,,1.0,,0.0,7.0,-1.0
RTI15221,49,33067.0,32223.0,0.026192471216212022,58.0,45.0,0.28888888888888886,570.1206896551724,711.610119047619,-0.19882998513541164
SAD2204,13,48.0,48.0,0.0,1.0,1.0,0.0,48.0,24.0,1.0
SAD3302,39,560.0,404.5,0.38442521631644005,5.0,5.0,0.0,112.0,80.9,0.38442521631643994
SBIL9V12PPJCS,45,5148.0,3674.4,0.4010450685826257,16.0,9.2,0.7391304347826089,321.75,379.69142857142856,-0.15260136050326578
SBIL9V12PPJCS,52,2316.0,3674.4,-0.3696930111038537,4.0,9.2,-0.5652173913043478,579.0,379.69142857142856,0.5249224934533305
SCS210136,51,1.0,1.0,0.0,1.0,1.5,-0.3333333333333333,1.0,0.75,0.3333333333333333
SCS4183132,43,,,0.0,,,0.0,0.0,0.0,0.0
SCS72004407,50,,,0.0,,,0.0,0.0,0.0,0.0
SCS7229513,10,4.0,31.166666666666668,-0.8716577540106952,1.0,9.166666666666666,-0.8909090909090909,4.0,3.274592074592075,0.2215261958997721
SCS7229513,27,21.0,31.166666666666668,-0.32620320855614976,7.0,9.166666666666666,-0.2363636363636363,3.0,3.274592074592075,-0.08385535307517093
SCS7229513,44,22.0,31.166666666666668,-0.29411764705882354,10.0,9.166666666666666,0.09090909090909098,2.2,3.274592074592075,-0.3281605922551253
SCS7627101,50,78.0,99.75,-0.21804511278195488,4.0,4.0,0.0,19.5,25.020833333333336,-0.22064945878434644
SCSOG3L2,19,1042.0,999.5,0.04252126063031516,408.0,404.5,0.00865265760197775,2.553921568627451,2.4707519955017174,0.033661643611804404
SDJ02F,44,28.0,35.0,-0.2,4.0,3.5,0.14285714285714285,7.0,10.479166666666666,-0.33200795228628227
SDJ02F,48,38.0,35.0,0.08571428571428572,2.0,3.5,-0.42857142857142855,19.0,10.479166666666666,0.8131212723658052
SDQ21836SXCS,13,168.0,342.0,-0.5087719298245614,9.0,9.0,0.0,18.666666666666668,34.59090909090909,-0.46035917652212005
SDQ21836SXCS,41,168.0,342.0,-0.5087719298245614,6.0,9.0,-0.3333333333333333,28.0,34.59090909090909,-0.19053876478318008
SDQSDP10SKRT,36,,133.33333333333334,,,1.0,,0.0,133.33333333333334,-1.0
SGE7287,52,927.0,1274.5,-0.27265594350725775,31.0,33.0,-0.06060606060606061,29.903225806451612,38.55238970588235,-0.2243483209579364
SGE7300,53,1692.0,1470.0,0.1510204081632653,51.0,46.0,0.10869565217391304,33.1764705882353,31.918238993710695,0.039420457838307735
SGE7355,44,2384.0,2695.5,-0.11556297532925246,57.0,66.0,-0.13636363636363635,41.824561403508774,40.78170955882353,0.025571557837246517
SGE7909,41,13739.0,15091.5,-0.08961998475963291,244.0,240.5,0.014553014553014554,56.307377049180324,62.668766440537176,-0.10150813160480528
SGE8506SA,3,5147.0,4273.5,0.2043992043992044,130.0,108.0,0.2037037037037037,39.59230769230769,39.71939829366861,-0.003199711144193688
SJUPDF119,44,,2.0,,,1.0,,0.0,1.0,-1.0
SKA962666,8,13.0,25.0,-0.48,2.0,1.0,1.0,6.5,12.5,-0.48
SKA964155,17,100.0,100.0,0.0,2.0,1.5,0.3333333333333333,50.0,75.0,-0.3333333333333333
SKA98209,36,15.0,2.0,6.5,1.0,1.0,0.0,15.0,1.0,14.0
SKE250070520,15,2994.0,2972.5,0.007232968881412952,144.0,141.0,0.02127659574468085,20.791666666666668,21.11158733360226,-0.015153795016937888
SKE5921018145,36,,,0.0,,,0.0,0.0,0.0,0.0
SKR210110000,46,1460.0,1280.0,0.140625,78.0,69.0,0.13043478260869565,18.71794871794872,18.55539205381543,0.008760615979540129
SKRPB1,20,31.0,15.5,1.0,5.0,4.0,0.25,6.2,3.875,0.6000000000000001
SLEUN401,53,4378.0,5714.5,-0.23387872954764197,26.0,33.0,-0.21212121212121213,168.3846153846154,169.25675675675677,-0.005152771380316368
SLK11530BSVSB,53,8.0,27.0,-0.7037037037037037,1.0,1.0,0.0,8.0,27.0,-0.7037037037037037
SLP05302,51,126828.0,143526.0,-0.11634129007984616,15.0,14.0,0.07142857142857142,8455.2,10283.723076923077,-0.17780749863114523
SLT470725,27,15622.0,18913.0,-0.17400729656849787,208.0,220.0,-0.05454545454545454,75.10576923076923,85.76322282349525,-0.12426601102269173
SMI8105362,32,25.0,8.333333333333334,1.9999999999999996,8.0,3.0,1.6666666666666667,3.125,3.2222222222222228,-0.030172413793103613
SMKM0425U,52,60.0,46.5,0.2903225806451613,2.0,4.0,-0.5,30.0,11.625,1.5806451612903225
SMN240072,36,46.0,10.5,3.380952380952381,3.0,2.5,0.2,15.333333333333334,3.75,3.088888888888889
SMPB7211,14,16000.0,7000.0,1.2857142857142858,2.0,1.5,0.3333333333333333,8000.0,4000.0,1.0
SMPM4752,14,3000.0,2000.0,0.5,1.0,1.0,0.0,3000.0,1000.0,2.0
SMPM4776,14,,,0.0,,,0.0,0.0,,0.0
SMPM4852SL,14,0.0,3750.0,-1.0,1.0,1.0,0.0,0.0,1875.0,-1.0
SMPM4853SL,14,,,0.0,,,0.0,0.0,0.0,0.0
SMPM4854SL,14,,,0.0,,,0.0,0.0,0.0,0.0
SMPM4855SL,14,,,0.0,,,0.0,0.0,0.0,0.0
SMPM5092SL,14,1500.0,2250.0,-0.3333333333333333,1.0,2.5,-0.6,1500.0,1125.0,0.3333333333333333
SMPM5173SL,14,,750.0,,,1.0,,0.0,375.0,-1.0
SMPM90612AS,14,,,0.0,,,0.0,0.0,0.0,0.0
SMPT3115,14,4000.0,,0.0,1.0,,0.0,4000.0,0.0,0.0
SMY605122IC,43,,10.0,,,1.0,,0.0,5.0,-1.0
SPA66,27,2160.0,2160.0,0.0,9.0,9.0,0.0,240.0,247.5,-0.030303030303030304
SQS2845P,9,3660.0,1732.75,1.1122493146732073,12.0,13.25,-0.09433962264150944,305.0,145.50462037962038,1.0961533675305806
SQS2845P,51,3116.0,1732.75,0.7982975039676814,25.0,13.25,0.8867924528301887,124.64,145.50462037962038,-0.1433948992491424
SQS2847P,8,720.0,390.0,0.8461538461538461,5.0,5.5,-0.09090909090909091,144.0,70.0,1.0571428571428572
SQS43585,25,,,0.0,,,0.0,0.0,0.0,0.0
SQU423527,42,400.0,245.0,0.6326530612244898,3.0,3.0,0.0,133.33333333333334,81.66666666666666,0.63265306122449
STU057508,31,2093.0,9370.5,-0.7766394536043968,159.0,125.0,0.272,13.163522012578616,74.69742571721312,-0.8237754261785056
STY001061810,27,242.0,417.75,-0.42070616397366845,29.0,39.0,-0.2564102564102564,8.344827586206897,10.710213032581454,-0.22085325839727338
STY001061810,44,462.0,417.75,0.1059245960502693,47.0,39.0,0.20512820512820512,9.829787234042554,10.710213032581454,-0.08220432178711697
STY1131000041,35,,,0.0,,,0.0,0.0,0.0,0.0
STYPADPAK01,20,3.0,1.0,2.0,2.0,1.0,1.0,1.5,1.0,0.5
SUHRES7100,53,115.0,148.0,-0.22297297297297297,5.0,7.5,-0.3333333333333333,23.0,18.583333333333332,0.23766816143497765
SWD160408,34,129.0,200.25,-0.35580524344569286,17.0,29.25,-0.4188034188034188,7.588235294117647,6.984754440961337,0.08639972360621029
SWD160408,47,234.0,200.25,0.16853932584269662,31.0,29.25,0.05982905982905983,7.548387096774194,6.984754440961337,0.0806946988010765
SWD250040,38,26400.0,25200.0,0.047619047619047616,23.0,27.0,-0.14814814814814814,1147.8260869565217,934.065934065934,0.22884910485933513
SWD265108,50,110.0,160.0,-0.3125,2.0,2.0,0.0,55.0,86.66666666666666,-0.3653846153846153
SWD265322,22,375.0,62.0,5.048387096774194,6.0,3.5,0.7142857142857143,62.5,16.333333333333332,2.8265306122448983
SWD266262,17,392.0,121.0,2.239669421487603,9.0,5.0,0.8,43.55555555555556,26.0,0.6752136752136753
SWD280214,13,321.0,421.0,-0.2375296912114014,11.0,13.0,-0.15384615384615385,29.181818181818183,32.535714285714285,-0.1030835245983434
SWD280610,27,9300.0,12150.0,-0.2345679012345679,7.0,14.0,-0.5,1328.5714285714287,863.8461538461538,0.5379722681592675
SWD424600,3,259.0,379.25,-0.3170731707317073,7.0,8.0,-0.125,37.0,49.63555194805195,-0.25456656473320144
SWD424600,24,96.0,379.25,-0.7468688200395518,5.0,8.0,-0.375,19.2,49.63555194805195,-0.613180487645337
SWD431302,22,1759.0,4451.5,-0.6048522969785466,42.0,61.0,-0.3114754098360656,41.88095238095238,72.96559139784947,-0.4260177766175586
SWD431605,25,6069.0,7903.0,-0.2320637732506643,60.0,68.0,-0.11764705882352941,101.15,120.11421098517873,-0.15788482336631074
SWD437100,5,372.0,326.75,0.1384850803366488,7.0,9.25,-0.24324324324324326,53.142857142857146,35.35416666666667,0.503156831383113
SWD437100,23,302.0,326.75,-0.0757459831675593,12.0,9.25,0.2972972972972973,25.166666666666668,35.35416666666667,-0.28815556865055986
SWD504001,53,762.0,1213.0,-0.37180544105523494,19.0,25.0,-0.24,40.10526315789474,48.27093596059113,-0.16916334104983852
SWD513231,37,1000.0,1300.0,-0.23076923076923078,3.0,3.0,0.0,333.3333333333333,216.66666666666666,0.5384615384615384
